leigh succeeds in delivering a dramatic slap in the face that 's simultaneously painful and refreshing . 	positive
stereotypes in good fun 	positive
lax and 	negative
in that setting , their struggle is simply too ludicrous and borderline insulting . 	negative
with a game supporting cast 	positive
, showtime eventually folds under its own thinness . 	negative
less charitable 	negative
if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances . 	negative
that even most contemporary adult movies are lacking 	positive
in white 's intermittently wise script 	positive
end up trying to drown yourself in a lake afterwards 	negative
high-minded appeal 	positive
fleet-footed and pleasingly upbeat 	positive
insane 	negative
likeable characters 	positive
that it can not even be dubbed hedonistic . 	negative
excruciatingly 	positive
armed with a game supporting cast , 	positive
lush and beautifully photographed ( somebody suggested the stills might make a nice coffee table book ) , 	positive
the courageous molly craig 	positive
work because there is no foundation for it 	negative
you 're engulfed by it . 	positive
true for being so hot-blooded 	positive
devastation 	negative
is a warm and well-told tale of one recent chinese immigrant 's experiences in new york city 	positive
comedy , caper thrills 	positive
a damn fine and 	positive
liar 	negative
the consciously dumbed-down approach wears thin 	negative
the four primary actors 	positive
purely enjoyable that you might not even notice it 	positive
bad improvisation exercise 	negative
cussing 	negative
, funny and poignant 	positive
's enough to watch huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that chabrol spins . 	positive
uninspired scripts , acting and direction 	negative
anger and frustration 	negative
repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue . 	negative
the sword fighting is well done and 	positive
, full frontal plays like the work of a dilettante . 	positive
when you could just rent those movies instead , let alone seek out a respectable new one 	negative
will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of miramax chief harvey weinstein 's bluff personal style to the stylistic rigors of denmark 's dogma movement 	positive
hit that may strain adult credibility 	negative
the acting is amateurish , the cinematography is atrocious , the direction is clumsy , 	negative
graphic treatment 	positive
an apartheid drama 	negative
, fun-for-fun 's - sake communal spirit goes to the essence of broadway 	positive
you 've got a huge mess 	negative
this is lightweight filmmaking , to be sure , but it 's pleasant enough -- and oozing with attractive men . 	positive
an avalanche of more appealing holiday-season product 	positive
striking and 	positive
undercut by the brutality of the jokes , most at women 's expense 	negative
balances both traditional or modern stories together in a manner that one never overwhelms the other 	positive
love a joy to behold 	positive
a frustrating ` tweener ' -- too slick 	negative
it 's an interesting effort ( particularly for jfk conspiracy nuts ) 	positive
hefty helping 	positive
an amazing slapstick instrument 	positive
's coherent , well shot 	positive
under-inspired 	negative
... a pretentious and ultimately empty examination of a sick and evil woman . 	negative
an ` a ' list cast and some strong supporting players 	positive
all the right ways 	positive
easily one of the best and most exciting movies 	positive
plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting 	negative
dullest irish pub scenes 	negative
smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds . 	positive
wendigo is a genuinely bone-chilling tale . 	positive
as intellectual masterpieces 	positive
provocative drama 	positive
this gender-bending comedy 	positive
cold , pretentious , thoroughly dislikable study in sociopathy . 	negative
the insinuation of mediocre acting 	negative
will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic . 	negative
casting mick jagger as director of the escort service was inspired 	positive
is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times 	positive
